file,code,label
CWE415_Double_Free__new_delete_array_char_81a.cpp,"    char * data;
",1
CWE190_Integer_Overflow__int64_t_max_multiply_73a.cpp,"    data = 0LL;
",1
CWE590_Free_Memory_Not_on_Heap__free_char_static_81_bad.cpp,"    free(data);
",1
CWE690_NULL_Deref_From_Return__int64_t_calloc_08.c,"        data[0] = 5LL;
",1
CWE416_Use_After_Free__new_delete_array_char_03.cpp,"        printLine(data);
",1
CWE401_Memory_Leak__new_char_74a.cpp,"{
",1
CWE78_OS_Command_Injection__char_listen_socket_execlp_73a.cpp,"
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_char_static_33.cpp,"        delete [] data;
",1
CWE78_OS_Command_Injection__char_environment_system_03.c,"    if (SYSTEM(data) != 0)
",1
CWE416_Use_After_Free__malloc_free_long_15.c,"        printLongLine(data[0]);
",1
CWE789_Uncontrolled_Mem_Alloc__malloc_char_fgets_83_bad.cpp,"            myString = (char *)malloc(data*sizeof(char));
",1
CWE190_Integer_Overflow__short_max_preinc_12.c,"            ++data;
",1
CWE457_Use_of_Uninitialized_Variable__int_03.c,"        printIntLine(data);
",1
CWE134_Uncontrolled_Format_String__char_file_fprintf_83_bad.cpp,"    fprintf(stdout, data);
",1
CWE190_Integer_Overflow__int_max_postinc_52a.c,"{
",1
CWE401_Memory_Leak__int64_t_malloc_73a.cpp,"{
",1
CWE190_Integer_Overflow__short_rand_multiply_44.c,"        short result = data * 2;
",1
CWE190_Integer_Overflow__int64_t_max_postinc_07.c,"            data++;
",1
CWE415_Double_Free__new_delete_array_long_62a.cpp,"    delete [] data;
",1
CWE369_Divide_by_Zero__int_zero_modulo_16.c,"        printIntLine(100 % data);
",1
CWE415_Double_Free__malloc_free_int64_t_08.c,"        free(data);
",1
CWE369_Divide_by_Zero__float_zero_53a.c,"{
",1
CWE190_Integer_Overflow__short_max_add_41.c,"        short result = data + 1;
",1
CWE369_Divide_by_Zero__float_fscanf_02.c,"            int result = (int)(100.0 / data);
",1
CWE134_Uncontrolled_Format_String__char_connect_socket_snprintf_12.c,"            SNPRINTF(dest, 100-1, data);
",1
CWE190_Integer_Overflow__unsigned_int_rand_square_67a.c,"    unsigned int data;
",1
CWE415_Double_Free__malloc_free_char_01.c,"    free(data);
",1
CWE415_Double_Free__new_delete_array_struct_64a.cpp,"    data = NULL;
",1
CWE78_OS_Command_Injection__char_connect_socket_system_67a.c,"{
",1
CWE690_NULL_Deref_From_Return__char_realloc_44.c,"    strcpy(data, ""Initialize"");
",1
CWE190_Integer_Overflow__unsigned_int_rand_multiply_65a.c,"    unsigned int data;
",1
CWE401_Memory_Leak__new_array_twointsStruct_65a.cpp,"
",1
CWE369_Divide_by_Zero__int_zero_divide_42.c,"    printIntLine(100 / data);
",1
CWE197_Numeric_Truncation_Error__short_listen_socket_67a.c,"    short data;
",1
CWE457_Use_of_Uninitialized_Variable__struct_array_declare_no_init_43.cpp,"            printIntLine(data[i].intTwo);
",1
CWE590_Free_Memory_Not_on_Heap__delete_long_placement_new_07.cpp,"    delete data;
",1
CWE190_Integer_Overflow__int_rand_square_01.c,"        int result = data * data;
",1
CWE590_Free_Memory_Not_on_Heap__free_int_alloca_63a.c,"    int * data;
",1
CWE590_Free_Memory_Not_on_Heap__free_int_static_31.c,"        free(data);
",1
CWE590_Free_Memory_Not_on_Heap__delete_class_alloca_65a.cpp,"{
",1
CWE134_Uncontrolled_Format_String__char_connect_socket_vprintf_83_bad.cpp,"        vprintf(data, args);
",1
CWE190_Integer_Overflow__char_rand_multiply_52a.c,"    char data;
",1
CWE134_Uncontrolled_Format_String__char_connect_socket_vprintf_52a.c,"    char dataBuffer[100] = """";
",1
CWE190_Integer_Overflow__char_max_postinc_32.c,"            data++;
",1
CWE457_Use_of_Uninitialized_Variable__double_16.c,"        printDoubleLine(data);
",1
CWE457_Use_of_Uninitialized_Variable__twointsclass_array_alloca_no_init_13.cpp,"            printIntLine(data[i].intOne);
",1
CWE134_Uncontrolled_Format_String__char_connect_socket_fprintf_84a.cpp,,1
CWE190_Integer_Overflow__int_listen_socket_preinc_13.c,"            ++data;
",1
CWE134_Uncontrolled_Format_String__char_environment_vfprintf_81_bad.cpp,"        vfprintf(stdout, data, args);
",1
CWE415_Double_Free__new_delete_int64_t_04.cpp,"        delete data;
",1
CWE415_Double_Free__malloc_free_int_09.c,"        free(data);
",1
CWE190_Integer_Overflow__char_max_postinc_53a.c,"{
",1
CWE78_OS_Command_Injection__char_environment_execl_05.c,"    EXECL(COMMAND_INT_PATH, COMMAND_INT_PATH, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_char_alloca_16.cpp,"    delete [] data;
",1
CWE190_Integer_Overflow__char_fscanf_postinc_68a.c,"    char data;
",1
CWE197_Numeric_Truncation_Error__int_connect_socket_to_char_41.c,"        char charData = (char)data;
",1
CWE415_Double_Free__malloc_free_char_83_bad.cpp,"    free(data);
",1
CWE190_Integer_Overflow__int_rand_square_68a.c,"    int data;
",1
CWE190_Integer_Overflow__unsigned_int_max_square_84_bad.cpp,"        unsigned int result = data * data;
",1
CWE190_Integer_Overflow__char_rand_preinc_54a.c,"{
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_struct_static_82_bad.cpp,"    delete [] data;
",1
CWE190_Integer_Overflow__short_rand_postinc_51a.c,"{
",1
CWE590_Free_Memory_Not_on_Heap__delete_class_placement_new_05.cpp,"    delete data;
",1
CWE190_Integer_Overflow__unsigned_int_max_square_45.c,"        unsigned int result = data * data;
",1
CWE134_Uncontrolled_Format_String__char_environment_fprintf_61a.c,"    fprintf(stdout, data);
",1
CWE590_Free_Memory_Not_on_Heap__delete_struct_static_12.cpp,"    delete data;
",1
CWE134_Uncontrolled_Format_String__char_connect_socket_vfprintf_12.c,"        vfprintf(stdout, data, args);
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_long_static_67a.cpp,"    long * data;
",1
CWE190_Integer_Overflow__short_rand_add_74a.cpp,"    map<int, short> dataMap;
",1
CWE590_Free_Memory_Not_on_Heap__delete_int_alloca_16.cpp,"    delete data;
",1
CWE369_Divide_by_Zero__int_connect_socket_divide_84_bad.cpp,"    printIntLine(100 / data);
",1
CWE457_Use_of_Uninitialized_Variable__struct_array_declare_partial_init_14.c,"                printIntLine(data[i].intOne);
",1
CWE197_Numeric_Truncation_Error__short_fscanf_32.c,"        fscanf (stdin, ""%hd"", &data);
",1
CWE190_Integer_Overflow__int_fgets_add_64a.c,"    {
",1
CWE197_Numeric_Truncation_Error__int_listen_socket_to_char_11.c,"        char charData = (char)data;
",1
CWE197_Numeric_Truncation_Error__short_listen_socket_05.c,"        char charData = (char)data;
",1
CWE190_Integer_Overflow__short_fscanf_postinc_21.c,"            data++;
",1
CWE190_Integer_Overflow__int_max_add_13.c,"            int result = data + 1;
",1
CWE457_Use_of_Uninitialized_Variable__twointsclass_array_malloc_partial_init_04.cpp,"            printIntLine(data[i].intOne);
",1
CWE190_Integer_Overflow__unsigned_int_fscanf_add_04.c,"            unsigned int result = data + 1;
",1
CWE190_Integer_Overflow__int64_t_rand_add_63a.c,"    int64_t data;
",1
CWE134_Uncontrolled_Format_String__char_console_vprintf_61a.c,"        vprintf(data, args);
",1
CWE590_Free_Memory_Not_on_Heap__free_int_alloca_07.c,"    free(data);
",1
CWE190_Integer_Overflow__int_rand_preinc_65a.c,"{
",1
CWE190_Integer_Overflow__int_fgets_multiply_11.c,"            int result = data * 2;
",1
CWE401_Memory_Leak__new_array_int_53a.cpp,"
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_int_declare_65a.cpp,"{
",1
CWE78_OS_Command_Injection__char_listen_socket_popen_83_bad.cpp,"        pipe = POPEN(data, ""w"");
",1
CWE197_Numeric_Truncation_Error__int_fgets_to_char_81_bad.cpp,"        char charData = (char)data;
",1
CWE190_Integer_Overflow__int64_t_rand_multiply_61a.c,"        int64_t result = data * 2;
",1
CWE457_Use_of_Uninitialized_Variable__struct_array_declare_partial_init_43.cpp,"            printIntLine(data[i].intOne);
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_struct_static_63a.cpp,"    twoIntsStruct * data;
",1
CWE369_Divide_by_Zero__float_zero_66a.c,"    float dataArray[5];
",1
CWE190_Integer_Overflow__int64_t_fscanf_postinc_31.c,"            data++;
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_long_static_11.cpp,"    delete [] data;
",1
CWE197_Numeric_Truncation_Error__int_connect_socket_to_short_10.c,"        short shortData = (short)data;
",1
CWE416_Use_After_Free__new_delete_struct_62a.cpp,"    printStructLine(data);
",1
CWE190_Integer_Overflow__unsigned_int_fscanf_postinc_31.c,"            data++;
",1
CWE415_Double_Free__new_delete_struct_41.cpp,"    delete data;
",1
CWE190_Integer_Overflow__unsigned_int_fscanf_multiply_81_bad.cpp,"        unsigned int result = data * 2;
",1
CWE590_Free_Memory_Not_on_Heap__delete_long_static_65a.cpp,"{
",1
CWE401_Memory_Leak__strdup_char_64a.c,"    {
",1
CWE369_Divide_by_Zero__int_connect_socket_divide_07.c,"        printIntLine(100 / data);
",1
CWE415_Double_Free__malloc_free_long_12.c,"        free(data);
",1
CWE190_Integer_Overflow__int64_t_max_preinc_54a.c,"{
",1
CWE197_Numeric_Truncation_Error__short_large_81_bad.cpp,"        char charData = (char)data;
",1
CWE190_Integer_Overflow__short_fscanf_preinc_06.c,"            ++data;
",1
CWE457_Use_of_Uninitialized_Variable__int_array_alloca_partial_init_63a.c,"    {
",1
CWE190_Integer_Overflow__char_fscanf_preinc_67a.c,"    char data;
",1
CWE190_Integer_Overflow__int_connect_socket_multiply_01.c,"        int result = data * 2;
",1
CWE190_Integer_Overflow__int_rand_multiply_10.c,"            int result = data * 2;
",1
CWE416_Use_After_Free__malloc_free_char_43.cpp,"    printLine(data);
",1
CWE457_Use_of_Uninitialized_Variable__double_array_alloca_no_init_13.c,"                printDoubleLine(data[i]);
",1
CWE590_Free_Memory_Not_on_Heap__delete_long_declare_16.cpp,"    delete data;
",1
CWE190_Integer_Overflow__int64_t_fscanf_square_10.c,"            int64_t result = data * data;
",1
CWE190_Integer_Overflow__int64_t_max_square_03.c,"            int64_t result = data * data;
",1
CWE369_Divide_by_Zero__int_rand_divide_41.c,"    printIntLine(100 / data);
",1
CWE457_Use_of_Uninitialized_Variable__int_pointer_10.c,"        printIntLine(*data);
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_int_static_06.cpp,"    delete [] data;
",1
CWE401_Memory_Leak__malloc_realloc_twoIntsStruct_15.c,"        data = (twoIntsStruct *)realloc(data, (130000)*sizeof(twoIntsStruct));
",1
CWE190_Integer_Overflow__int_listen_socket_preinc_10.c,"            ++data;
",1
CWE416_Use_After_Free__new_delete_long_15.cpp,"        printLongLine(*data);
",1
CWE415_Double_Free__new_delete_long_33.cpp,"        delete data;
",1
CWE190_Integer_Overflow__char_max_multiply_07.c,"            char result = data * 2;
",1
CWE190_Integer_Overflow__int_connect_socket_square_53a.c,"{
",1
CWE401_Memory_Leak__struct_twoIntsStruct_realloc_52a.c,"
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_long_static_81_bad.cpp,"    delete [] data;
",1
CWE469_Use_of_Pointer_Subtraction_to_Determine_Size__char_01.c,"        indexOfSlashInString1 = (size_t)(slashInString1 - string2);
",1
CWE190_Integer_Overflow__int_rand_preinc_34.c,"            ++data;
",1
CWE190_Integer_Overflow__int64_t_rand_square_34.c,"            int64_t result = data * data;
",1
CWE134_Uncontrolled_Format_String__char_console_snprintf_63a.c,"    char dataBuffer[100] = """";
",1
CWE415_Double_Free__new_delete_array_char_84_bad.cpp,"    delete [] data;
",1
CWE369_Divide_by_Zero__int_connect_socket_divide_05.c,"        printIntLine(100 / data);
",1
CWE134_Uncontrolled_Format_String__char_connect_socket_printf_68a.c,"{
",1
CWE78_OS_Command_Injection__char_file_system_18.c,"    if (SYSTEM(data) != 0)
",1
CWE190_Integer_Overflow__int64_t_max_postinc_12.c,"            data++;
",1
CWE690_NULL_Deref_From_Return__fopen_63a.c,"{
",1
CWE134_Uncontrolled_Format_String__char_console_snprintf_62a.cpp,"        SNPRINTF(dest, 100-1, data);
",1
CWE590_Free_Memory_Not_on_Heap__delete_int_placement_new_02.cpp,"    delete data;
",1
CWE190_Integer_Overflow__short_fscanf_postinc_03.c,"            data++;
",1
CWE590_Free_Memory_Not_on_Heap__free_char_static_13.c,"    free(data);
",1
CWE401_Memory_Leak__char_calloc_66a.c,"{
",1
CWE369_Divide_by_Zero__int_fgets_modulo_13.c,"        printIntLine(100 % data);
",1
CWE401_Memory_Leak__malloc_realloc_int64_t_05.c,"            data = (int64_t *)realloc(data, (130000)*sizeof(int64_t));
",1
CWE190_Integer_Overflow__int_fgets_add_17.c,"            int result = data + 1;
",1
CWE789_Uncontrolled_Mem_Alloc__malloc_char_listen_socket_21.c,"                myString = (char *)malloc(data*sizeof(char));
",1
CWE134_Uncontrolled_Format_String__char_listen_socket_vprintf_15.c,"        vprintf(data, args);
",1
CWE190_Integer_Overflow__int_listen_socket_multiply_18.c,"        int result = data * 2;
",1
CWE457_Use_of_Uninitialized_Variable__new_int_array_no_init_06.cpp,"                printIntLine(data[i]);
",1
CWE252_Unchecked_Return_Value__char_fread_15.c,"        fread((char *)data, sizeof(char), (size_t)(100-1), stdin);
",1
CWE190_Integer_Overflow__int64_t_rand_multiply_17.c,"            int64_t result = data * 2;
",1
CWE476_NULL_Pointer_Dereference__int64_t_67a.c,"{
",1
CWE590_Free_Memory_Not_on_Heap__delete_char_static_06.cpp,"    delete data;
",1
CWE134_Uncontrolled_Format_String__char_listen_socket_fprintf_45.c,"    fprintf(stdout, data);
",1
CWE415_Double_Free__new_delete_array_long_42.cpp,"    delete [] data;
",1
CWE665_Improper_Initialization__char_ncat_22a.c,"    char * data;
",1
CWE190_Integer_Overflow__int_connect_socket_preinc_68a.c,"    int data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_int64_t_placement_new_16.cpp,"    delete data;
",1
CWE252_Unchecked_Return_Value__char_scanf_06.c,"            scanf(""%99s\0"", data);
",1
CWE190_Integer_Overflow__char_max_multiply_44.c,"        char result = data * 2;
",1
CWE190_Integer_Overflow__int_connect_socket_add_41.c,"        int result = data + 1;
",1
CWE134_Uncontrolled_Format_String__char_connect_socket_vprintf_13.c,"        vprintf(data, args);
",1
CWE190_Integer_Overflow__int64_t_rand_add_08.c,"            int64_t result = data + 1;
",1
CWE457_Use_of_Uninitialized_Variable__new_int_array_no_init_05.cpp,"                printIntLine(data[i]);
",1
CWE369_Divide_by_Zero__int_connect_socket_divide_67a.c,"{
",1
CWE590_Free_Memory_Not_on_Heap__free_int64_t_static_81_bad.cpp,"    free(data);
",1
CWE369_Divide_by_Zero__float_fscanf_11.c,"            int result = (int)(100.0 / data);
",1
CWE197_Numeric_Truncation_Error__short_large_42.c,"        char charData = (char)data;
",1
CWE134_Uncontrolled_Format_String__char_listen_socket_snprintf_13.c,"            SNPRINTF(dest, 100-1, data);
",1
CWE190_Integer_Overflow__char_rand_postinc_64a.c,"    data = (char)RAND32();
",1
CWE690_NULL_Deref_From_Return__int64_t_realloc_03.c,"        data[0] = 5LL;
",1
CWE190_Integer_Overflow__char_max_add_67a.c,"    char data;
",1
CWE457_Use_of_Uninitialized_Variable__double_array_alloca_no_init_11.c,"                printDoubleLine(data[i]);
",1
CWE190_Integer_Overflow__short_fscanf_multiply_43.cpp,"        short result = data * 2;
",1
CWE190_Integer_Overflow__short_rand_add_51a.c,"{
",1
CWE197_Numeric_Truncation_Error__int_rand_to_short_10.c,"        short shortData = (short)data;
",1
CWE457_Use_of_Uninitialized_Variable__double_array_declare_no_init_62a.cpp,"            printDoubleLine(data[i]);
",1
CWE690_NULL_Deref_From_Return__struct_realloc_15.c,"        data[0].intOne = 1;
",1
CWE690_NULL_Deref_From_Return__int64_t_realloc_82a.cpp,"    int64_t * data;
",1
CWE197_Numeric_Truncation_Error__int_large_to_char_31.c,"            char charData = (char)data;
",1
CWE78_OS_Command_Injection__char_connect_socket_system_07.c,"    if (SYSTEM(data) != 0)
",1
CWE369_Divide_by_Zero__int_connect_socket_divide_82_bad.cpp,"    printIntLine(100 / data);
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_class_declare_82_bad.cpp,"    delete [] data;
",1
CWE590_Free_Memory_Not_on_Heap__free_long_declare_68a.c,"    {
",1
CWE457_Use_of_Uninitialized_Variable__struct_array_alloca_partial_init_13.c,"                printIntLine(data[i].intOne);
",1
CWE190_Integer_Overflow__int_connect_socket_square_51a.c,"{
",1
CWE457_Use_of_Uninitialized_Variable__long_11.c,"        printLongLine(data);
",1
CWE134_Uncontrolled_Format_String__char_connect_socket_vprintf_02.c,"        vprintf(data, args);
",1
CWE415_Double_Free__new_delete_long_68a.cpp,"{
",1
CWE190_Integer_Overflow__short_rand_preinc_10.c,"            ++data;
",1
CWE476_NULL_Pointer_Dereference__class_73a.cpp,"    TwoIntsClass * data;
",1
CWE415_Double_Free__no_copy_const_01_bad.cpp,"    BadClass badClassObjectCopy(badClassObject);
",1
CWE190_Integer_Overflow__int_fgets_square_08.c,"            int result = data * data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_int_static_73a.cpp,"    list<int *> dataList;
",1
CWE789_Uncontrolled_Mem_Alloc__new_char_listen_socket_43.cpp,"            myString = new char[data];
",1
CWE690_NULL_Deref_From_Return__int64_t_realloc_32.c,"        data[0] = 5LL;
",1
CWE416_Use_After_Free__malloc_free_char_11.c,"        printLine(data);
",1
CWE190_Integer_Overflow__short_fscanf_postinc_16.c,"            data++;
",1
CWE476_NULL_Pointer_Dereference__char_32.c,"        printHexCharLine(data[0]);
",1
CWE190_Integer_Overflow__short_max_add_83_bad.cpp,"        short result = data + 1;
",1
CWE690_NULL_Deref_From_Return__int64_t_malloc_02.c,"        data[0] = 5LL;
",1
CWE789_Uncontrolled_Mem_Alloc__malloc_char_fscanf_06.c,"                myString = (char *)malloc(data*sizeof(char));
",1
CWE190_Integer_Overflow__unsigned_int_rand_square_41.c,"        unsigned int result = data * data;
",1
CWE78_OS_Command_Injection__char_listen_socket_execl_64a.c,"    {
",1
CWE590_Free_Memory_Not_on_Heap__free_long_static_72a.cpp,"    vector<long *> dataVector;
",1
CWE590_Free_Memory_Not_on_Heap__free_long_alloca_73a.cpp,"    list<long *> dataList;
",1
CWE190_Integer_Overflow__int_max_add_84_bad.cpp,"        int result = data + 1;
",1
CWE190_Integer_Overflow__unsigned_int_max_preinc_17.c,"            ++data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_int_declare_63a.cpp,"    int * data;
",1
